schema_version,case_kind,seed,method,method_label,success,reached,collision,min_clearance_m,min_ttc_s,arrival_time_s,penalized_travel_time_s,progress_ratio,average_speed_mps,path_length_m,max_longitudinal_acceleration_mps2,max_lateral_acceleration_mps2,jerk_rms_mps3,time_window_violations,degraded_stop,runtime_ms,iterations,iterative_converged,joint_search_status,joint_domain_size,joint_evaluated_candidates,joint_expanded_spatial_branches,joint_absolute_gap
miku-random-v3,crossing_pedestrian,88,A6,w/o robust occupancy tube,1,1,0,0.20285688939320556,0.4743119187554039,9.0,9.0,1.0,3.4444445555555587,31.00000100000003,4.0,0.0,2.1080006936389895,0,0,27.921112981857732,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,88,A7,w/o alternating refinement,1,1,0,0.20285688939320556,0.4743119187554039,9.0,9.0,1.0,3.4444445555555587,31.00000100000003,4.0,0.0,2.1080006936389895,0,0,27.959557017311454,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,88,MIKU,MIKU,1,1,0,0.20285688939320556,0.4743119187554039,9.0,9.0,1.0,3.4444445555555587,31.00000100000003,4.0,0.0,2.1080006936389895,0,0,27.828369988128543,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,89,A1,w/o arrival projection,1,1,0,0.18323627390868816,0.3854110492984149,9.0,9.0,1.0,3.4444445555555556,31.000001,3.5385844329935745,0.0,1.4762990346212557,0,0,7.348240993451327,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,89,A2,w/o longitudinal grouping,1,1,0,0.18323627390868816,0.3854110492984149,9.0,9.0,1.0,3.4444445555555556,31.000001,3.5385844329935745,0.0,1.4762990346212557,0,0,7.32101101311855,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,89,A3,w/o Top-K spatial homotopy,1,1,0,0.18323627390868816,0.3854110492984149,9.0,9.0,1.0,3.4444445555555556,31.000001,3.5385844329935745,0.0,1.4762990346212557,0,0,7.363198004895821,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,89,A4,w/o threat-aware margin,1,1,0,0.18323627390868816,0.3854110492984149,9.0,9.0,1.0,3.4444445555555556,31.000001,3.5385844329935745,0.0,1.4762990346212557,0,0,7.4277829844504595,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,89,A5,w/o temporal homotopy graph,0,0,0,6.2971779441167035,1.774426959569718,,14.0,0.30544391416257205,1.0520845932266372,9.468761339039734,4.0,0.0,4.216370213557836,0,1,14.939451997634023,2,1,infeasible,1,1,1,inf
miku-random-v3,crossing_pedestrian,89,A6,w/o robust occupancy tube,1,1,0,0.18323627390868816,0.3854110492984149,9.0,9.0,1.0,3.4444445555555556,31.000001,3.5385844329935745,0.0,1.4762990346212557,0,0,7.36566202249378,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,89,A7,w/o alternating refinement,1,1,0,0.18323627390868816,0.3854110492984149,9.0,9.0,1.0,3.4444445555555556,31.000001,3.5385844329935745,0.0,1.4762990346212557,0,0,7.372332998784259,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,89,MIKU,MIKU,1,1,0,0.18323627390868816,0.3854110492984149,9.0,9.0,1.0,3.4444445555555556,31.000001,3.5385844329935745,0.0,1.4762990346212557,0,0,7.3607509839348495,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,90,A1,w/o arrival projection,1,1,0,0.21052584642213404,0.5940705855063478,9.0,9.0,1.0,3.4444445555555556,31.000001,3.388984594690762,0.0,1.4380878037318487,0,0,9.626802988350391,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,90,A2,w/o longitudinal grouping,1,1,0,0.21052584642213404,0.5940705855063478,9.0,9.0,1.0,3.4444445555555556,31.000001,3.388984594690762,0.0,1.4380878037318487,0,0,9.542393003357574,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,90,A3,w/o Top-K spatial homotopy,1,1,0,0.21052584642213404,0.5940705855063478,9.0,9.0,1.0,3.4444445555555556,31.000001,3.388984594690762,0.0,1.4380878037318487,0,0,9.558871010085568,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,90,A4,w/o threat-aware margin,1,1,0,0.21052584642213404,0.5940705855063478,9.0,9.0,1.0,3.4444445555555556,31.000001,3.388984594690762,0.0,1.4380878037318487,0,0,9.513135009910911,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,90,A5,w/o temporal homotopy graph,0,0,0,6.122327568691732,1.750000955927607,,14.0,0.2615344085305098,0.9008407404939782,8.107566664445804,4.0,0.0,4.216370213557836,0,1,16.936272993916646,2,1,infeasible,1,1,1,inf
miku-random-v3,crossing_pedestrian,90,A6,w/o robust occupancy tube,1,1,0,0.21052584642213404,0.5940705855063478,9.0,9.0,1.0,3.4444445555555556,31.000001,3.388984594690762,0.0,1.4380878037318487,0,0,9.513209981378168,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,90,A7,w/o alternating refinement,1,1,0,0.21052584642213404,0.5940705855063478,9.0,9.0,1.0,3.4444445555555556,31.000001,3.388984594690762,0.0,1.4380878037318487,0,0,9.496755985310301,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,90,MIKU,MIKU,1,1,0,0.21052584642213404,0.5940705855063478,9.0,9.0,1.0,3.4444445555555556,31.000001,3.388984594690762,0.0,1.4380878037318487,0,0,9.761885012267157,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,91,A1,w/o arrival projection,1,1,0,0.12238192584142052,0.19918307099229693,9.0,9.0,1.0,3.4444445555555556,31.000001,1.817352873729059,0.0,0.7614206784909636,0,0,5.22317600552924,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,91,A2,w/o longitudinal grouping,1,1,0,0.12238192584142052,0.19918307099229693,9.0,9.0,1.0,3.4444445555555556,31.000001,1.817352873729059,0.0,0.7614206784909636,0,0,5.176967009902,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,91,A3,w/o Top-K spatial homotopy,1,1,0,0.12238192584142052,0.19918307099229693,9.0,9.0,1.0,3.4444445555555556,31.000001,1.817352873729059,0.0,0.7614206784909636,0,0,5.137015978107229,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,91,A4,w/o threat-aware margin,1,1,0,0.12238192584142052,0.19918307099229693,9.0,9.0,1.0,3.4444445555555556,31.000001,1.817352873729059,0.0,0.7614206784909636,0,0,5.183742992812768,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,91,A5,w/o temporal homotopy graph,0,0,0,9.089617291992472,2.252593382464486,,14.0,0.15004354491930225,0.5168166547220411,4.65134989249837,4.0,0.0,4.216370213557836,0,1,10.33980498323217,2,1,infeasible,1,1,1,inf
miku-random-v3,crossing_pedestrian,91,A6,w/o robust occupancy tube,1,1,0,0.12238192584142052,0.19918307099229693,9.0,9.0,1.0,3.4444445555555556,31.000001,1.817352873729059,0.0,0.7614206784909636,0,0,5.153448000783101,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,91,A7,w/o alternating refinement,1,1,0,0.12238192584142052,0.19918307099229693,9.0,9.0,1.0,3.4444445555555556,31.000001,1.817352873729059,0.0,0.7614206784909636,0,0,5.175283004064113,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,91,MIKU,MIKU,1,1,0,0.12238192584142052,0.19918307099229693,9.0,9.0,1.0,3.4444445555555556,31.000001,1.817352873729059,0.0,0.7614206784909636,0,0,5.175583995878696,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,92,A1,w/o arrival projection,1,1,0,0.18654641078802256,0.6232717361451281,9.0,9.0,1.0,3.4444448684311575,31.00000381588042,3.95346475598635,0.0,1.7868263464489134,0,0,10.542055999394506,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,92,A2,w/o longitudinal grouping,1,1,0,0.18654641078802256,0.6232717361451281,9.0,9.0,1.0,3.4444448684311575,31.00000381588042,3.95346475598635,0.0,1.7868263464489134,0,0,10.390581010142341,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,92,A3,w/o Top-K spatial homotopy,1,1,0,0.18654641078802256,0.6232717361451281,9.0,9.0,1.0,3.4444448684311575,31.00000381588042,3.95346475598635,0.0,1.7868263464489134,0,0,10.387757007265463,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,92,A4,w/o threat-aware margin,1,1,0,0.18654641078802256,0.6232717361451281,9.0,9.0,1.0,3.4444448684311575,31.00000381588042,3.95346475598635,0.0,1.7868263464489134,0,0,10.3758140176069,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,92,A5,w/o temporal homotopy graph,0,0,0,4.141007243973061,1.439246704888987,,14.0,0.25030461140863197,0.8621603281852879,7.759442953667591,4.0,0.0,4.216370213557845,0,1,28.872465016320348,2,1,infeasible,1,1,1,inf
miku-random-v3,crossing_pedestrian,92,A6,w/o robust occupancy tube,1,1,0,0.18654641078802256,0.6232717361451281,9.0,9.0,1.0,3.4444448684311575,31.00000381588042,3.95346475598635,0.0,1.7868263464489134,0,0,10.380210995208472,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,92,A7,w/o alternating refinement,1,1,0,0.18654641078802256,0.6232717361451281,9.0,9.0,1.0,3.4444448684311575,31.00000381588042,3.95346475598635,0.0,1.7868263464489134,0,0,10.30378698487766,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,92,MIKU,MIKU,1,1,0,0.18654641078802256,0.6232717361451281,9.0,9.0,1.0,3.4444448684311575,31.00000381588042,3.95346475598635,0.0,1.7868263464489134,0,0,10.407569992821664,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,93,A1,w/o arrival projection,1,1,0,0.2453744540067977,0.3786480325325241,9.0,9.0,1.0,3.444444555555556,31.000001000000005,4.0,0.0,1.9284568040919534,0,0,8.13365398789756,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,93,A2,w/o longitudinal grouping,1,1,0,0.2453744540067977,0.3786480325325241,9.0,9.0,1.0,3.444444555555556,31.000001000000005,4.0,0.0,1.9284568040919534,0,0,8.020612003747374,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,93,A3,w/o Top-K spatial homotopy,1,1,0,0.2453744540067977,0.3786480325325241,9.0,9.0,1.0,3.444444555555556,31.000001000000005,4.0,0.0,1.9284568040919534,0,0,8.080393017735332,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,93,A4,w/o threat-aware margin,1,1,0,0.2453744540067977,0.3786480325325241,9.0,9.0,1.0,3.444444555555556,31.000001000000005,4.0,0.0,1.9284568040919534,0,0,7.996602973435074,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,93,A5,w/o temporal homotopy graph,0,0,0,3.420902975842775,1.3082688570983638,,14.0,0.27774572591974933,0.95667972261247,8.61011750351223,4.0,0.0,4.216370213557836,0,1,15.125420002732426,2,1,infeasible,1,1,1,inf
miku-random-v3,crossing_pedestrian,93,A6,w/o robust occupancy tube,1,1,0,0.2453744540067977,0.3786480325325241,9.0,9.0,1.0,3.444444555555556,31.000001000000005,4.0,0.0,1.9284568040919534,0,0,8.0293339851778,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,93,A7,w/o alternating refinement,1,1,0,0.2453744540067977,0.3786480325325241,9.0,9.0,1.0,3.444444555555556,31.000001000000005,4.0,0.0,1.9284568040919534,0,0,8.14672399428673,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,93,MIKU,MIKU,1,1,0,0.2453744540067977,0.3786480325325241,9.0,9.0,1.0,3.444444555555556,31.000001000000005,4.0,0.0,1.9284568040919534,0,0,8.10787599766627,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,94,A1,w/o arrival projection,1,1,0,0.156543991152583,0.33149122735711656,9.0,9.0,1.0,3.4444445555555556,31.000001,3.0982483606488547,0.0,1.2957182821771507,0,0,5.866417981451377,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,94,A2,w/o longitudinal grouping,1,1,0,0.156543991152583,0.33149122735711656,9.0,9.0,1.0,3.4444445555555556,31.000001,3.0982483606488547,0.0,1.2957182821771507,0,0,6.088066991651431,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,94,A3,w/o Top-K spatial homotopy,1,1,0,0.156543991152583,0.33149122735711656,9.0,9.0,1.0,3.4444445555555556,31.000001,3.0982483606488547,0.0,1.2957182821771507,0,0,6.1646259855479,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,94,A4,w/o threat-aware margin,1,1,0,0.156543991152583,0.33149122735711656,9.0,9.0,1.0,3.4444445555555556,31.000001,3.0982483606488547,0.0,1.2957182821771507,0,0,6.2459559994749725,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,94,A5,w/o temporal homotopy graph,0,0,0,7.164209668826408,1.9044843430389042,,14.0,0.25612149453065686,0.8821962589389292,7.939766330450363,4.0,0.0,4.216370213557845,0,1,13.631288980832323,2,1,infeasible,1,1,1,inf
miku-random-v3,crossing_pedestrian,94,A6,w/o robust occupancy tube,1,1,0,0.156543991152583,0.33149122735711656,9.0,9.0,1.0,3.4444445555555556,31.000001,3.0982483606488547,0.0,1.2957182821771507,0,0,6.495878013083711,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,94,A7,w/o alternating refinement,1,1,0,0.156543991152583,0.33149122735711656,9.0,9.0,1.0,3.4444445555555556,31.000001,3.0982483606488547,0.0,1.2957182821771507,0,0,8.219365001423284,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,94,MIKU,MIKU,1,1,0,0.156543991152583,0.33149122735711656,9.0,9.0,1.0,3.4444445555555556,31.000001,3.0982483606488547,0.0,1.2957182821771507,0,0,5.9642610140144825,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,95,A1,w/o arrival projection,1,1,0,0.1251040521081057,0.17272685095819126,9.0,9.0,1.0,3.4444445555555556,31.000001,2.410309627561679,0.0,1.0110387798718843,0,0,5.401889007771388,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,95,A2,w/o longitudinal grouping,1,1,0,0.1251040521081057,0.17272685095819126,9.0,9.0,1.0,3.4444445555555556,31.000001,2.410309627561679,0.0,1.0110387798718843,0,0,5.452721990877762,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,95,A3,w/o Top-K spatial homotopy,1,1,0,0.1251040521081057,0.17272685095819126,9.0,9.0,1.0,3.4444445555555556,31.000001,2.410309627561679,0.0,1.0110387798718843,0,0,5.280318990116939,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,95,A4,w/o threat-aware margin,1,1,0,0.1251040521081057,0.17272685095819126,9.0,9.0,1.0,3.4444445555555556,31.000001,2.410309627561679,0.0,1.0110387798718843,0,0,5.6610750034451485,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,95,A5,w/o temporal homotopy graph,1,1,0,0.1251040521081057,0.1532959622515332,9.0,9.0,1.0,3.4444445555555556,31.000001,2.3907268506130332,0.0,1.0005834405910292,0,0,5.461975000798702,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,95,A6,w/o robust occupancy tube,1,1,0,0.1251040521081057,0.17272685095819126,9.0,9.0,1.0,3.4444445555555556,31.000001,2.410309627561679,0.0,1.0110387798718843,0,0,5.278149008518085,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,95,A7,w/o alternating refinement,1,1,0,0.1251040521081057,0.17272685095819126,9.0,9.0,1.0,3.4444445555555556,31.000001,2.410309627561679,0.0,1.0110387798718843,0,0,5.2561910124495625,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,95,MIKU,MIKU,1,1,0,0.1251040521081057,0.17272685095819126,9.0,9.0,1.0,3.4444445555555556,31.000001,2.410309627561679,0.0,1.0110387798718843,0,0,5.195142002776265,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,96,A1,w/o arrival projection,1,1,0,0.19449942771166365,0.2643776165126674,9.0,9.0,1.0,3.444444555555555,31.000000999999997,3.3381150352845017,0.0,1.4531596705163856,0,0,7.408581004710868,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,96,A2,w/o longitudinal grouping,1,1,0,0.19449942771166365,0.2643776165126674,9.0,9.0,1.0,3.444444555555555,31.000000999999997,3.3381150352845017,0.0,1.4531596705163856,0,0,7.425858988426626,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,96,A3,w/o Top-K spatial homotopy,1,1,0,0.19449942771166365,0.2643776165126674,9.0,9.0,1.0,3.444444555555555,31.000000999999997,3.3381150352845017,0.0,1.4531596705163856,0,0,7.387573015876114,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,96,A4,w/o threat-aware margin,1,1,0,0.19449942771166365,0.2643776165126674,9.0,9.0,1.0,3.444444555555555,31.000000999999997,3.3381150352845017,0.0,1.4531596705163856,0,0,7.437327993102372,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,96,A5,w/o temporal homotopy graph,0,0,0,5.633614049643839,1.6784653003516876,,14.0,0.24721815275093562,0.8515291928087783,7.663762735279004,4.0,0.0,4.216370213557845,0,1,15.280574007192627,2,1,infeasible,1,1,1,inf
miku-random-v3,crossing_pedestrian,96,A6,w/o robust occupancy tube,1,1,0,0.19449942771166365,0.2643776165126674,9.0,9.0,1.0,3.444444555555555,31.000000999999997,3.3381150352845017,0.0,1.4531596705163856,0,0,7.2674109833315015,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,96,A7,w/o alternating refinement,1,1,0,0.19449942771166365,0.2643776165126674,9.0,9.0,1.0,3.444444555555555,31.000000999999997,3.3381150352845017,0.0,1.4531596705163856,0,0,7.186997012468055,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,96,MIKU,MIKU,1,1,0,0.19449942771166365,0.2643776165126674,9.0,9.0,1.0,3.444444555555555,31.000000999999997,3.3381150352845017,0.0,1.4531596705163856,0,0,7.33677699463442,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,97,A1,w/o arrival projection,1,1,0,0.18362782476151424,0.591940651355832,9.0,9.0,1.0,3.444444444444444,30.999999999999996,2.7860788598510062,0.0,1.23186145668553,0,0,7.764837006106973,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,97,A2,w/o longitudinal grouping,1,1,0,0.18362782476151424,0.591940651355832,9.0,9.0,1.0,3.444444444444444,30.999999999999996,2.7860788598510062,0.0,1.23186145668553,0,0,7.726684998488054,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,97,A3,w/o Top-K spatial homotopy,1,1,0,0.18362782476151424,0.591940651355832,9.0,9.0,1.0,3.444444444444444,30.999999999999996,2.7860788598510062,0.0,1.23186145668553,0,0,7.738090003840625,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,97,A4,w/o threat-aware margin,1,1,0,0.18362782476151424,0.591940651355832,9.0,9.0,1.0,3.444444444444444,30.999999999999996,2.7860788598510062,0.0,1.23186145668553,0,0,7.661935989744961,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,97,A5,w/o temporal homotopy graph,1,1,0,0.1409956590894918,0.4502914021282756,9.0,9.0,1.0,3.444444444444444,30.999999999999996,2.7741504998983335,0.0,1.2255902886720174,0,0,7.734383019851521,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,97,A6,w/o robust occupancy tube,1,1,0,0.18362782476151424,0.591940651355832,9.0,9.0,1.0,3.444444444444444,30.999999999999996,2.7860788598510062,0.0,1.23186145668553,0,0,7.7318289841059595,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,97,A7,w/o alternating refinement,1,1,0,0.18362782476151424,0.591940651355832,9.0,9.0,1.0,3.444444444444444,30.999999999999996,2.7860788598510062,0.0,1.23186145668553,0,0,7.664316013688222,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,97,MIKU,MIKU,1,1,0,0.18362782476151424,0.591940651355832,9.0,9.0,1.0,3.444444444444444,30.999999999999996,2.7860788598510062,0.0,1.23186145668553,0,0,7.702073984546587,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,98,A1,w/o arrival projection,1,1,0,0.23830475668983028,0.27604938395843454,9.0,9.0,1.0,3.4444445555555556,31.000001,3.282106795487345,0.0,1.4758669240602509,0,0,7.792444986989722,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,98,A2,w/o longitudinal grouping,1,1,0,0.23830475668983028,0.27604938395843454,9.0,9.0,1.0,3.4444445555555556,31.000001,3.282106795487345,0.0,1.4758669240602509,0,0,7.753388024866581,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,98,A3,w/o Top-K spatial homotopy,1,1,0,0.23830475668983028,0.27604938395843454,9.0,9.0,1.0,3.4444445555555556,31.000001,3.282106795487345,0.0,1.4758669240602509,0,0,7.733292994089425,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,98,A4,w/o threat-aware margin,1,1,0,0.23830475668983028,0.27604938395843454,9.0,9.0,1.0,3.4444445555555556,31.000001,3.282106795487345,0.0,1.4758669240602509,0,0,7.700392015976831,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,98,A5,w/o temporal homotopy graph,0,0,0,4.784870651181386,1.547273494526759,,14.0,0.2298541456393932,0.7917198349801321,7.1254785148211885,4.0,0.0,4.216370213557836,0,1,13.975637004477903,2,1,infeasible,1,1,1,inf
miku-random-v3,crossing_pedestrian,98,A6,w/o robust occupancy tube,1,1,0,0.23830475668983028,0.27604938395843454,9.0,9.0,1.0,3.4444445555555556,31.000001,3.282106795487345,0.0,1.4758669240602509,0,0,7.807298010447994,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,98,A7,w/o alternating refinement,1,1,0,0.23830475668983028,0.27604938395843454,9.0,9.0,1.0,3.4444445555555556,31.000001,3.282106795487345,0.0,1.4758669240602509,0,0,7.870672008721158,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,98,MIKU,MIKU,1,1,0,0.23830475668983028,0.27604938395843454,9.0,9.0,1.0,3.4444445555555556,31.000001,3.282106795487345,0.0,1.4758669240602509,0,0,7.773585006361827,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,99,A1,w/o arrival projection,1,1,0,0.5828272890544975,0.48818561050435805,9.0,9.0,1.0,3.4444445555555556,31.000001,1.2608541148361812,0.0,0.36202120774494384,0,0,3.958226996473968,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,99,A2,w/o longitudinal grouping,1,1,0,0.5828272890544975,0.48818561050435805,9.0,9.0,1.0,3.4444445555555556,31.000001,1.2608541148361812,0.0,0.36202120774494384,0,0,3.9258149918168783,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,99,A3,w/o Top-K spatial homotopy,1,1,0,0.5828272890544975,0.48818561050435805,9.0,9.0,1.0,3.4444445555555556,31.000001,1.2608541148361812,0.0,0.36202120774494384,0,0,3.942418989026919,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,99,A4,w/o threat-aware margin,1,1,0,0.5828272890544975,0.48818561050435805,9.0,9.0,1.0,3.4444445555555556,31.000001,1.2608541148361812,0.0,0.36202120774494384,0,0,3.912877000402659,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,99,A5,w/o temporal homotopy graph,1,1,0,0.5828272890544975,0.48818561050435805,9.0,9.0,1.0,3.4444445555555556,31.000001,1.2608541148361812,0.0,0.36202120774494384,0,0,3.970095014665276,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,99,A6,w/o robust occupancy tube,1,1,0,0.5828272890544975,0.48818561050435805,9.0,9.0,1.0,3.4444445555555556,31.000001,1.2608541148361812,0.0,0.36202120774494384,0,0,3.9164320041891187,1,0,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,99,A7,w/o alternating refinement,1,1,0,0.5828272890544975,0.48818561050435805,9.0,9.0,1.0,3.4444445555555556,31.000001,1.2608541148361812,0.0,0.36202120774494384,0,0,3.891295986250043,1,1,optimal,1,1,1,0.0
miku-random-v3,crossing_pedestrian,99,MIKU,MIKU,1,1,0,0.5828272890544975,0.48818561050435805,9.0,9.0,1.0,3.4444445555555556,31.000001,1.2608541148361812,0.0,0.36202120774494384,0,0,3.9121709996834397,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,0,A1,w/o arrival projection,1,1,0,0.2663284565568045,0.3368409968695597,10.0,10.0,1.0,4.100510426328126,41.005104263281254,2.2751522875794628,0.28246563977317957,0.7483523924551522,0,0,8.045961003517732,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,0,A2,w/o longitudinal grouping,1,1,0,0.2663284565568045,0.3368409968695597,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.2751522875794628,0.0,0.7483523924551522,0,0,7.591341971419752,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,0,A3,w/o Top-K spatial homotopy,1,1,0,0.2663284565568045,0.3368409968695597,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.2751522875794628,0.0,0.7483523924551522,0,0,7.526436005719006,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,0,A4,w/o threat-aware margin,1,1,0,0.2663284565568045,0.3368409968695597,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.2751522875794628,0.0,0.7483523924551522,0,0,7.567583001218736,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,0,A5,w/o temporal homotopy graph,1,1,0,0.2663284565568045,0.3368409968695597,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.2751522875794628,0.0,0.7483523924551522,0,0,7.556386990472674,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,0,A6,w/o robust occupancy tube,1,1,0,0.2663284565568045,0.3368409968695597,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.2751522875794628,0.0,0.7483523924551522,0,0,7.509330986067653,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,0,A7,w/o alternating refinement,1,1,0,0.2663284565568045,0.3368409968695597,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.2751522875794628,0.0,0.7483523924551522,0,0,7.591717003379017,1,1,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,0,MIKU,MIKU,1,1,0,0.2663284565568045,0.3368409968695597,10.0,10.0,1.0,4.100000099999999,41.00000099999999,2.2751522875794628,0.0,0.7483523924551522,0,0,7.568942004581913,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,1,A1,w/o arrival projection,1,1,0,3.1524189915751784,2.3547182997967364,10.0,10.0,1.0,4.100081759599603,41.00081759599603,1.2893048485188476,0.1007083980095441,0.3598824393926472,0,0,4.434993024915457,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,1,A2,w/o longitudinal grouping,1,1,0,3.1524189915751784,2.3547182997967364,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.2893048485188476,0.0,0.3598824393926472,0,0,4.1709080105647445,1,0,optimal,1,1,1,0.0
